Location,Date,Type,Longitude,Latitude
Watsonville,09/27/2021,hoop,-121.7410176861084,36.90788728776855
Watsonville,09/27/2021,hoop,-121.7415713421971,36.90494399224689
Watsonville,09/27/2021,hoop,-121.7395745585139,36.90512596086598
Watsonville,09/27/2021,hoop,-121.738731903038,36.9051698902773
Watsonville,09/27/2021,hoop,-121.743093407437,36.90520204072545
Watsonville,09/27/2021,hoop,-121.7437051215764,36.90471773630274
Watsonville,09/27/2021,hoop,-121.7174603793544,36.90876514512487
Watsonville,09/27/2021,hoop,-121.7176881954947,36.90839551689515
Watsonville,09/27/2021,hoop,-121.7179132667494,36.90871894080107
Watsonville,09/27/2021,hoop,-121.7181381430074,36.90839438978364
Watsonville,09/27/2021,hoop,-121.7181986797167,36.90853833838836
Watsonville,09/27/2021,hoop,-121.7184535680887,36.90875862935872
Watsonville,09/27/2021,hoop,-121.7185908418995,36.90834887495963
Watsonville,09/27/2021,hoop,-121.7188044821186,36.90865975969801
Watsonville,09/27/2021,hoop,-121.7190402043129,36.90831800256949
Watsonville,09/27/2021,hoop,-121.7190320604077,36.90873826181846
Watsonville,09/27/2021,hoop,-121.7142225833545,36.90804738680409
Watsonville,09/27/2021,hoop,-121.7144828793141,36.90763983593739
Watsonville,09/27/2021,hoop,-121.7148349006624,36.90798890414658
Watsonville,09/27/2021,hoop,-121.7149993828222,36.90765294816904
Watsonville,09/27/2021,hoop,-121.7152036581955,36.90783868024521
Watsonville,09/27/2021,hoop,-121.7154919247697,36.90801561817597
Watsonville,09/27/2021,hoop,-121.7155825021692,36.90761717397964
Watsonville,09/27/2021,hoop,-121.7158061788734,36.90795692737725
Watsonville,09/27/2021,hoop,-121.7159597614143,36.90759512978806
Watsonville,09/27/2021,hoop,-121.7161790966809,36.90778962270976
Watsonville,09/27/2021,hoop,-121.7166259931657,36.90798106877897
Watsonville,09/27/2021,hoop,-121.716623586754,36.90758602745385
Watsonville,09/27/2021,hoop,-121.7168697782668,36.90779977397557
Watsonville,09/27/2021,hoop,-121.7170899338159,36.90803106577503
Watsonville,09/27/2021,hoop,-121.7170919104921,36.90765535071611
Watsonville,09/27/2021,hoop,-121.7182075974322,36.90798290877559
Watsonville,09/27/2021,hoop,-121.7182812546186,36.90764402166153
Watsonville,09/27/2021,hoop,-121.718581713509,36.90799394327145
Watsonville,09/27/2021,hoop,-121.7188789684231,36.90762972090864
Watsonville,09/27/2021,hoop,-121.7185187435506,36.90777414972744
Watsonville,09/27/2021,hoop,-121.7142805468127,36.90726598736088
Watsonville,09/27/2021,hoop,-121.7144651372313,36.90686604027549
Watsonville,09/27/2021,hoop,-121.7146770032521,36.90707844996362
Watsonville,09/27/2021,hoop,-121.7151017802349,36.90729849361167
Watsonville,09/27/2021,hoop,-121.715127867241,36.90694687412338
Watsonville,09/27/2021,hoop,-121.7157411119177,36.90731714838107
Watsonville,09/27/2021,hoop,-121.7157444381332,36.9068981184173
Watsonville,09/27/2021,hoop,-121.7160382208892,36.90710064846052
Watsonville,09/27/2021,hoop,-121.7162633025525,36.90727465083683
Watsonville,09/27/2021,hoop,-121.7164020073115,36.90690960480882
Watsonville,09/27/2021,hoop,-121.7167143846565,36.90728200274889
Watsonville,09/27/2021,hoop,-121.7167133756135,36.90689569524111
Watsonville,09/27/2021,hoop,-121.7170107338111,36.90710221187114
Watsonville,09/27/2021,hoop,-121.7172276556848,36.9072995711276
Watsonville,09/27/2021,hoop,-121.7172375424608,36.90685803222635
Watsonville,09/27/2021,hoop,-121.7177808140916,36.9073039986157
Watsonville,09/27/2021,hoop,-121.7178322945834,36.90690103461457
Watsonville,09/27/2021,hoop,-121.7182128972416,36.90712624017365
Watsonville,09/27/2021,hoop,-121.7186789559389,36.90728682421935
Watsonville,09/27/2021,hoop,-121.7187517883113,36.90694294536448
Watsonville,09/11/2022,hoop,-121.8015270323265,36.94485813141014
Watsonville,09/11/2022,hoop,-121.8020518688259,36.9451222317465
Watsonville,09/11/2022,hoop,-121.8021458643773,36.94481592387223
Watsonville,09/11/2022,hoop,-121.8026541459654,36.9448682281925
Watsonville,09/11/2022,hoop,-121.8025039744702,36.94452790729522
Watsonville,09/11/2022,hoop,-121.8030570504104,36.94472422105711
Watsonville,09/11/2022,hoop,-121.8030331125314,36.94431318359563
Watsonville,09/11/2022,hoop,-121.8035084970287,36.94435706910774
Watsonville,09/11/2022,hoop,-121.8041104787828,36.9443850489222
Watsonville,09/11/2022,hoop,-121.8040098095719,36.9439877562696
Watsonville,09/11/2022,hoop,-121.8021883570556,36.94542092498806
Watsonville,09/11/2022,hoop,-121.8028077228284,36.94566404737359
Watsonville,09/11/2022,hoop,-121.8029907586941,36.94524396636763
Watsonville,09/11/2022,hoop,-121.8033827055955,36.94545176694361
Watsonville,09/11/2022,hoop,-121.8037032215396,36.9451689591052
Watsonville,09/11/2022,hoop,-121.8037977518969,36.94485663794187
Watsonville,09/11/2022,hoop,-121.8042454198932,36.94530193824858
Watsonville,09/11/2022,hoop,-121.8042767022561,36.94497484849828
Watsonville,09/11/2022,hoop,-121.8045159823409,36.94469173962307
Watsonville,09/11/2022,hoop,-121.8047104743559,36.94495136322649
Watsonville,09/11/2022,hoop,-121.8031265321837,36.94603022037681
Watsonville,09/11/2022,hoop,-121.8035229204547,36.94632195681185
Watsonville,09/11/2022,hoop,-121.8037918986588,36.94581382677394
Watsonville,09/11/2022,hoop,-121.803924792871,36.94623630119615
Watsonville,09/11/2022,hoop,-121.8043923085113,36.94608966746282
Watsonville,09/11/2022,hoop,-121.8041705705359,36.9456919697072
Watsonville,09/11/2022,hoop,-121.8047693996023,36.94545407333923
Watsonville,09/11/2022,hoop,-121.8052124017483,36.94583060535148
Watsonville,09/11/2022,hoop,-121.8048896447154,36.94567373188253
Watsonville,09/11/2022,hoop,-121.804214171588,36.94586487038132
Watsonville,09/11/2022,hoop,-121.8036959061408,36.94663176367914
Watsonville,09/11/2022,hoop,-121.8040780186711,36.94691405951824
Watsonville,09/11/2022,hoop,-121.8042723799967,36.94653224713149
Watsonville,09/11/2022,hoop,-121.8044714811678,36.94702208287866
Watsonville,09/11/2022,hoop,-121.8045116337625,36.94664009812103
Watsonville,09/11/2022,hoop,-121.8048130537739,36.94684633346179
Watsonville,09/11/2022,hoop,-121.8047678210589,36.94634813146472
Watsonville,09/11/2022,hoop,-121.8050190179122,36.94651858280361
Watsonville,09/11/2022,hoop,-121.8051895757736,36.94622541565048
Watsonville,09/11/2022,hoop,-121.8053073662505,36.94673196181498
Watsonville,09/11/2022,hoop,-121.8044320307093,36.94733736652658
Watsonville,09/11/2022,hoop,-121.8047022174878,36.94749367706097
Watsonville,09/11/2022,hoop,-121.804823470723,36.94722947790871
Watsonville,09/11/2022,hoop,-121.8049610807166,36.9476192749574
Watsonville,09/11/2022,hoop,-121.8050031482462,36.94732806502073
Watsonville,09/11/2022,hoop,-121.8052354791054,36.94768374200932
Watsonville,09/11/2022,hoop,-121.8052424499904,36.94732612766888
Watsonville,09/11/2022,hoop,-121.805357124046,36.94700213604588
Watsonville,09/11/2022,hoop,-121.8054547438865,36.94721992062319
Watsonville,09/11/2022,hoop,-121.8055727571756,36.94732416321368
Watsonville,09/11/2022,hoop,-121.7981904366741,36.95373753682075
Watsonville,09/11/2022,hoop,-121.7982956835684,36.9539087483413
Watsonville,09/11/2022,hoop,-121.7985136277297,36.95399938165173
Watsonville,09/11/2022,hoop,-121.7984468893553,36.95355441919926
Watsonville,09/11/2022,hoop,-121.7986282437942,36.95366785883765
Watsonville,09/11/2022,hoop,-121.7989216333331,36.95383381887594
Watsonville,09/11/2022,hoop,-121.7985876969147,36.95425972870437
Watsonville,09/11/2022,hoop,-121.7990488207474,36.95399041130913
Watsonville,09/11/2022,hoop,-121.7987079192666,36.95434908507723
Watsonville,09/11/2022,hoop,-121.7989567778973,36.95422393500869
Watsonville,09/11/2022,hoop,-121.7988198143851,36.95325385029641
Watsonville,09/11/2022,hoop,-121.7990282583615,36.95318499205864
Watsonville,09/11/2022,hoop,-121.7993212473987,36.95313111294151
Watsonville,09/11/2022,hoop,-121.7989669826575,36.95340298799221
Watsonville,09/11/2022,hoop,-121.7992735950657,36.95324478530467
Watsonville,09/11/2022,hoop,-121.7990726115584,36.95349016324346
Watsonville,09/11/2022,hoop,-121.7994382705335,36.95327070531528
Watsonville,09/11/2022,hoop,-121.7992501683033,36.95342531444975
Watsonville,09/11/2022,hoop,-121.7991928284936,36.95354027229899
Watsonville,09/11/2022,hoop,-121.7995943510338,36.95365747366457
Watsonville,09/11/2022,hoop,-121.7995096815959,36.95280339869985
Watsonville,09/11/2022,hoop,-121.7997850118607,36.95274632556575
Watsonville,09/11/2022,hoop,-121.799911487601,36.95250431251179
Watsonville,09/11/2022,hoop,-121.799724860267,36.95306185709966
Watsonville,09/11/2022,hoop,-121.8001315957476,36.95276577812478
Watsonville,09/11/2022,hoop,-121.7999871335242,36.95295706379369
Watsonville,09/11/2022,hoop,-121.7998877725746,36.95317288034708
Watsonville,09/11/2022,hoop,-121.8002753653134,36.95289094103153
Watsonville,09/11/2022,hoop,-121.8001544666871,36.95314311999463
Watsonville,09/11/2022,hoop,-121.800451119124,36.95315894534102
Watsonville,09/11/2022,hoop,-121.8001783531457,36.95229917134181
Watsonville,09/11/2022,hoop,-121.8006282559383,36.95218533300525
Watsonville,09/11/2022,hoop,-121.8004932990403,36.95236089382214
Watsonville,09/11/2022,hoop,-121.8008683107184,36.95218798000666
Watsonville,09/11/2022,hoop,-121.8004650424732,36.95255981390968
Watsonville,09/11/2022,hoop,-121.8008072150077,36.9523144880071
Watsonville,09/11/2022,hoop,-121.800621407891,36.95268912807747
Watsonville,09/11/2022,hoop,-121.8008821992413,36.95249291385007
Watsonville,09/11/2022,hoop,-121.8007956976208,36.9527328380731
Watsonville,09/11/2022,hoop,-121.8014271619364,36.95240809502793
Watsonville,09/11/2022,hoop,-121.801138895179,36.95247852291358
Watsonville,09/11/2022,hoop,-121.7994595558713,36.95387536750208
Watsonville,09/11/2022,hoop,-121.8001355764869,36.95332349749268
Watsonville,09/11/2022,hoop,-121.7995543215402,36.95335752349668
Watsonville,09/11/2022,hoop,-121.7549511623096,36.92923447434013
Watsonville,09/11/2022,hoop,-121.7553102399033,36.93009502856777
Watsonville,09/11/2022,hoop,-121.755149119325,36.93072639388612
Watsonville,09/11/2022,hoop,-121.7558451587281,36.93090413189627
Watsonville,09/11/2022,hoop,-121.7562420508055,36.93020470521479
Watsonville,09/11/2022,hoop,-121.7541204096881,36.92979839469047
Watsonville,09/11/2022,hoop,-121.7546747414002,36.92994384207304
Watsonville,09/11/2022,hoop,-121.7532333605138,36.92975802880613
Watsonville,09/11/2022,hoop,-121.7569614345809,36.93144374144148
Watsonville,09/11/2022,hoop,-121.7565121152498,36.93117439092924
Watsonville,09/11/2022,hoop,-121.7555418467441,36.93102340587096
Watsonville,09/11/2022,hoop,-121.7533062953894,36.9290605732813
Watsonville,09/11/2022,hoop,-121.7540084420421,36.92907568284885
Watsonville,09/11/2022,hoop,-121.7563279186784,36.92965100416535
Watsonville,09/11/2022,hoop,-121.7555552959354,36.9293870403932
Watsonville,09/11/2022,hoop,-121.7502006213684,36.93605628889409
Watsonville,09/11/2022,hoop,-121.751099464659,36.93563800367124
Watsonville,09/11/2022,hoop,-121.7514362130464,36.93356231099023
Watsonville,09/11/2022,hoop,-121.7513890344418,36.93433077926322
Watsonville,09/11/2022,hoop,-121.7509878865851,36.93476768849689
Watsonville,09/11/2022,hoop,-121.7497043133286,36.93587024950507
Watsonville,09/11/2022,hoop,-121.7493515043675,36.93521759612826
Watsonville,09/11/2022,hoop,-121.7501429378122,36.93485679325364
Watsonville,09/11/2022,hoop,-121.7497953469843,36.934153687684
Watsonville,09/11/2022,hoop,-121.7505861861287,36.93364896965107
Watsonville,09/11/2022,hoop,-121.7468049061252,36.93308071777132
Watsonville,09/11/2022,hoop,-121.7483462391471,36.929369785125
Watsonville,09/11/2022,hoop,-121.7474021837827,36.9335181334433
Watsonville,09/11/2022,hoop,-121.7480318185639,36.93315445235793
Watsonville,09/11/2022,hoop,-121.7480917964424,36.93364369179717
Watsonville,09/11/2022,hoop,-121.7490139276551,36.93341002496291
Watsonville,09/11/2022,hoop,-121.7471071014688,36.93215287329316
Watsonville,09/11/2022,hoop,-121.7477296674854,36.93259987523152
Watsonville,09/11/2022,hoop,-121.7485584956288,36.93237960401522
Watsonville,09/11/2022,hoop,-121.7488171907984,36.93287017598023
Watsonville,09/11/2022,hoop,-121.7495085170575,36.93301993842173
Watsonville,09/11/2022,hoop,-121.7473169699392,36.93152821036404
Watsonville,09/11/2022,hoop,-121.7482754610966,36.93112587329262
Watsonville,09/11/2022,hoop,-121.7481819242398,36.93172380168782
Watsonville,09/11/2022,hoop,-121.7490716689006,36.93134256238202
Watsonville,09/11/2022,hoop,-121.7490963520436,36.93194216115266
Watsonville,09/11/2022,hoop,-121.7499152521878,36.93194211178945
Watsonville,09/11/2022,hoop,-121.7479845742652,36.93029291757862
Watsonville,09/11/2022,hoop,-121.7487308021566,36.93073800908076
Watsonville,09/11/2022,hoop,-121.7492347665277,36.93043595434268
Watsonville,09/11/2022,hoop,-121.7492633511555,36.93100513716828
Watsonville,09/11/2022,hoop,-121.7501979697051,36.93110132234528
Watsonville,09/11/2022,hoop,-121.7490988002738,36.92985673106647
Watsonville,09/11/2022,hoop,-121.7510632212179,36.92994581287543
Watsonville,09/11/2022,hoop,-121.7500448272103,36.92995215945479
Watsonville,09/11/2022,hoop,-121.7507433671279,36.93046820118969
Watsonville,04/12/2023,hoop,-121.8330640632899,36.91122530857815
Watsonville,04/12/2023,hoop,-121.8335559497975,36.91097839214711
Watsonville,04/12/2023,hoop,-121.8341884022177,36.91076258770995
Watsonville,04/12/2023,hoop,-121.8331727600438,36.91139685947392
Watsonville,04/12/2023,hoop,-121.8336618916229,36.9111414429095
Watsonville,04/12/2023,hoop,-121.834196105468,36.9109670433654
Watsonville,04/12/2023,hoop,-121.8332931685385,36.91151996242532
Watsonville,04/12/2023,hoop,-121.8338277952105,36.91138161589648
Watsonville,04/12/2023,hoop,-121.8342606059037,36.9111654955753
Watsonville,04/12/2023,hoop,-121.8334314764771,36.91177304085769
Watsonville,04/12/2023,hoop,-121.8339920665653,36.91160467205982
Watsonville,04/12/2023,hoop,-121.8344171869752,36.91138442306364
Watsonville,04/12/2023,hoop,-121.8335731434158,36.91195337222028
Watsonville,04/12/2023,hoop,-121.8340540961567,36.91171270308098
Watsonville,04/12/2023,hoop,-121.8345587890642,36.9115650095523
Watsonville,04/12/2023,hoop,-121.8336678151959,36.91213413921848
Watsonville,04/12/2023,hoop,-121.8342004741305,36.91201435809684
Watsonville,04/12/2023,hoop,-121.8337005120198,36.91230143948753
Watsonville,04/12/2023,hoop,-121.8341551708471,36.91222305278524
Watsonville,04/12/2023,hoop,-121.8345317962731,36.91211179321583
Watsonville,04/12/2023,hoop,-121.8338946061129,36.91248045005503
Watsonville,04/12/2023,hoop,-121.8344659754829,36.91236751508353
Watsonville,04/12/2023,hoop,-121.8459864065677,36.90873443583487
Watsonville,04/12/2023,hoop,-121.8459425611569,36.90858565608365
Watsonville,04/12/2023,hoop,-121.8458045785255,36.90834460571753
Watsonville,04/12/2023,hoop,-121.8457637817842,36.90816280364067
Watsonville,04/12/2023,hoop,-121.8459470952544,36.90844924412905
Watsonville,04/12/2023,hoop,-121.8461920257572,36.90869580874976
Watsonville,04/12/2023,hoop,-121.846126404233,36.90849271029473
Watsonville,04/12/2023,hoop,-121.8460325637208,36.90824390804431
Watsonville,04/12/2023,hoop,-121.8427693680008,36.90750020767041
Watsonville,04/12/2023,hoop,-121.8424646168763,36.90737435550006
Watsonville,04/12/2023,hoop,-121.8422434071108,36.9071301825747
Watsonville,04/12/2023,hoop,-121.8424527362703,36.90715479886199
Watsonville,04/12/2023,hoop,-121.8426440696864,36.90727225850269
Watsonville,04/12/2023,hoop,-121.8428621846767,36.90736273728825
Watsonville,04/12/2023,hoop,-121.8424804126864,36.90686075776851
Watsonville,04/12/2023,hoop,-121.8426675755101,36.90701354704333
Watsonville,04/12/2023,hoop,-121.8428993512942,36.90699025544512
Watsonville,04/12/2023,hoop,-121.8429708625248,36.90717176010995
Watsonville,04/12/2023,hoop,-121.8426716449331,36.9068275824411
Watsonville,04/12/2023,hoop,-121.8431629253338,36.90707722364085
Watsonville,04/12/2023,hoop,-121.8426678821954,36.90662783792762
Watsonville,04/12/2023,hoop,-121.8428716230673,36.90679125713361
Watsonville,04/12/2023,hoop,-121.8431145815054,36.9069155785938
Watsonville,04/12/2023,hoop,-121.8433146630212,36.90689294057184
Watsonville,04/12/2023,hoop,-121.8428621257318,36.90660602941096
Watsonville,04/12/2023,hoop,-121.8430720149246,36.90666049323459
Watsonville,04/12/2023,hoop,-121.8432921210727,36.90674976209321
Watsonville,04/12/2023,hoop,-121.8429060005452,36.90643800327767
Watsonville,04/12/2023,hoop,-121.8420311941479,36.90697103954849
Watsonville,04/12/2023,hoop,-121.841830236458,36.90679290305604
Watsonville,04/12/2023,hoop,-121.8421824060552,36.90685371562446
Watsonville,04/12/2023,hoop,-121.8415976343579,36.9065636412927
Watsonville,04/12/2023,hoop,-121.8418604087936,36.90660985452718
Watsonville,04/12/2023,hoop,-121.8421154002691,36.90666620019064
Watsonville,04/12/2023,hoop,-121.8417800041933,36.90639738357466
Watsonville,04/12/2023,hoop,-121.8420684738493,36.90646707015647
Watsonville,04/12/2023,hoop,-121.8423216217524,36.90658182250992
Watsonville,04/12/2023,hoop,-121.8419286627039,36.90627327924073
Watsonville,04/12/2023,hoop,-121.8422567063723,36.90635244456995
Watsonville,04/12/2023,hoop,-121.8420369139688,36.90612101734644
Watsonville,04/12/2023,hoop,-121.8422925137762,36.90620887161946
Watsonville,04/12/2023,hoop,-121.8425835175096,36.90634386259327
Watsonville,04/12/2023,hoop,-121.8409424266464,36.90630609712069
Watsonville,04/12/2023,hoop,-121.8412696894283,36.90646168094896
Watsonville,04/12/2023,hoop,-121.8413478408905,36.90629638625427
Watsonville,04/12/2023,hoop,-121.8411260625092,36.90612787743277
Watsonville,04/12/2023,hoop,-121.8410322903927,36.90640940400813
Watsonville,04/12/2023,hoop,-121.8412455533267,36.90594301994462
Watsonville,04/12/2023,hoop,-121.8413787473542,36.90606764433144
Watsonville,04/12/2023,hoop,-121.8415487242735,36.90603554932898
Watsonville,04/12/2023,hoop,-121.8416318148264,36.90618584041317
Watsonville,04/12/2023,hoop,-121.8413975943973,36.90576392151747
Watsonville,04/12/2023,hoop,-121.8415506770377,36.90584874162739
Watsonville,04/12/2023,hoop,-121.841703111888,36.90577598204415
Watsonville,04/12/2023,hoop,-121.8417435135904,36.90587805939064
Watsonville,04/12/2023,hoop,-121.8417452184864,36.90594081687415
Watsonville,04/12/2023,hoop,-121.842945508162,36.90595746127971
Watsonville,04/12/2023,hoop,-121.8432281290869,36.90596850058272
Watsonville,04/12/2023,hoop,-121.8435636501377,36.90590965859565
Watsonville,04/12/2023,hoop,-121.8434117217727,36.90598774687225
Watsonville,04/12/2023,hoop,-121.8430720616301,36.90605138068408
Watsonville,04/12/2023,hoop,-121.8431060480333,36.90586330929738
Watsonville,04/12/2023,hoop,-121.8433843515202,36.90581792607924
Watsonville,04/12/2023,hoop,-121.8429269689224,36.90578194591312
Watsonville,04/12/2023,hoop,-121.843249370691,36.9057446165513
Watsonville,04/12/2023,hoop,-121.8435241115638,36.90561637852253
Watsonville,04/12/2023,hoop,-121.8429059847846,36.90563238848317
Watsonville,04/12/2023,hoop,-121.843156774372,36.90564916038211
Watsonville,04/12/2023,hoop,-121.843419713815,36.90551788876073
Watsonville,04/12/2023,hoop,-121.8427911553329,36.90547857079572
Watsonville,04/12/2023,hoop,-121.8430160817492,36.90550470061138
Watsonville,04/12/2023,hoop,-121.8432730965708,36.90544344864229
Watsonville,04/12/2023,hoop,-121.8429284192284,36.90540655244272
Watsonville,04/12/2023,hoop,-121.8431552234778,36.90536073374235
Watsonville,04/12/2023,hoop,-121.842777796436,36.90532942843051
Watsonville,04/12/2023,hoop,-121.8430348803505,36.90527128857461
Watsonville,04/12/2023,hoop,-121.843387158362,36.90526649775384
Watsonville,04/12/2023,hoop,-121.842027679674,36.90516265940803
Watsonville,04/12/2023,hoop,-121.842277285315,36.90512707003028
Watsonville,04/12/2023,hoop,-121.8121096836502,36.88889240234234
Watsonville,04/12/2023,hoop,-121.8123925573278,36.88867763263735
Watsonville,04/12/2023,hoop,-121.8122835508349,36.88884227469709
Watsonville,04/12/2023,hoop,-121.8122154768929,36.88899932846967
Watsonville,04/12/2023,hoop,-121.8125296148629,36.88884759516781
Watsonville,04/12/2023,hoop,-121.8123218093233,36.88906815318205
Watsonville,04/12/2023,hoop,-121.8125808341433,36.88893632616194
Watsonville,04/12/2023,hoop,-121.8125014736592,36.88909354147464
Watsonville,04/12/2023,hoop,-121.8124637861332,36.88922685009942
Watsonville,04/12/2023,hoop,-121.8127143228464,36.88917827703403
Watsonville,04/12/2023,hoop,-121.8126598790215,36.88851372235482
Watsonville,04/12/2023,hoop,-121.8129470175292,36.88857860330087
Watsonville,04/12/2023,hoop,-121.812736943995,36.88868158820333
Watsonville,04/12/2023,hoop,-121.8130692757262,36.88863780465174
Watsonville,04/12/2023,hoop,-121.8130392171313,36.88874917571766
Watsonville,04/12/2023,hoop,-121.8128221807283,36.88879164352786
Watsonville,04/12/2023,hoop,-121.813214004176,36.88881885656106
Watsonville,04/12/2023,hoop,-121.8129012656603,36.88887893866426
Watsonville,04/12/2023,hoop,-121.8131443421395,36.88885545721761
Watsonville,04/12/2023,hoop,-121.8130870024196,36.88893183681598
Watsonville,04/12/2023,hoop,-121.8120044187722,36.88783422958657
Watsonville,04/12/2023,hoop,-121.812233279694,36.88778551146919
Watsonville,04/12/2023,hoop,-121.8120761879437,36.88796289077823
Watsonville,04/12/2023,hoop,-121.8123414708457,36.88783458295669
Watsonville,04/12/2023,hoop,-121.8122151747314,36.88792448193569
Watsonville,04/12/2023,hoop,-121.8121844328045,36.88805211411012
Watsonville,04/12/2023,hoop,-121.8124078589101,36.88794132691753
Watsonville,04/12/2023,hoop,-121.8123245138121,36.88808979243042
Watsonville,04/12/2023,hoop,-121.8125222015602,36.88803789123677
Watsonville,04/12/2023,hoop,-121.8123035641322,36.88820947336485
Watsonville,04/12/2023,hoop,-121.8108454028622,36.88669176560479
Watsonville,04/12/2023,hoop,-121.8111845793652,36.88670231852733
Watsonville,04/12/2023,hoop,-121.8110030221065,36.88681984210213
Watsonville,04/12/2023,hoop,-121.8112346444412,36.88681333612624
Watsonville,04/12/2023,hoop,-121.8110464492664,36.88691660421808
Watsonville,04/12/2023,hoop,-121.8113184387829,36.88690740421029
Watsonville,04/12/2023,hoop,-121.8110955313018,36.8869927522323
Watsonville,04/12/2023,hoop,-121.8114398852262,36.88697669041409
Watsonville,04/12/2023,hoop,-121.8111982981331,36.88706592549045
Watsonville,04/12/2023,hoop,-121.8114955179971,36.88704638648623
Watsonville,04/12/2023,hoop,-121.8103108947597,36.88828150493735
Watsonville,04/12/2023,hoop,-121.8106467924114,36.88812882662107
Watsonville,04/12/2023,hoop,-121.8106230113379,36.88826705039331
Watsonville,04/12/2023,hoop,-121.8108619102998,36.88805787206527
Watsonville,04/12/2023,hoop,-121.8107809521121,36.88831322657358
Watsonville,04/12/2023,hoop,-121.8101163700785,36.88775404279531
Watsonville,04/12/2023,hoop,-121.8104684257048,36.887573639289
Watsonville,04/12/2023,hoop,-121.8103588786863,36.88778455897692
Watsonville,04/12/2023,hoop,-121.8103247654966,36.88795814497551
Watsonville,04/12/2023,hoop,-121.8107355381513,36.88780306079951
Watsonville,05/09/2018,mulch,-121.7861673118979,36.87131450529636
Watsonville,05/09/2018,mulch,-121.7866301261374,36.87121836604918
Watsonville,05/09/2018,mulch,-121.7864197856564,36.87073209033409
Watsonville,05/09/2018,mulch,-121.7870002313396,36.8708788430293
Watsonville,05/09/2018,mulch,-121.7870137188428,36.87041340112843
Watsonville,05/09/2018,mulch,-121.7876137417428,36.87049622349267
Watsonville,05/09/2018,mulch,-121.7876363611511,36.86990185137102
Watsonville,05/09/2018,mulch,-121.7882068996372,36.87014006598854
Watsonville,05/09/2018,mulch,-121.7882377817343,36.86974191176977
Watsonville,05/09/2018,mulch,-121.7888778848101,36.86965094509764
Watsonville,05/09/2018,mulch,-121.785595923099,36.87079939390426
Watsonville,05/09/2018,mulch,-121.786079292059,36.87049566440022
Watsonville,05/09/2018,mulch,-121.7866633892675,36.86997530948925
Watsonville,05/09/2018,mulch,-121.7870423506539,36.86971436819368
Watsonville,05/09/2018,mulch,-121.7874397939435,36.86941556691844
Watsonville,05/09/2018,mulch,-121.7876221705323,36.86903331999856
Watsonville,05/09/2018,mulch,-121.7878494197295,36.86913358077762
Watsonville,05/09/2018,mulch,-121.7883760470277,36.86861836755013
Watsonville,05/09/2018,mulch,-121.788704159827,36.86910081345565
Watsonville,05/09/2018,mulch,-121.7894112691869,36.86910564981817
Watsonville,05/09/2018,mulch,-121.7865871756733,36.87181041155035
Watsonville,05/09/2018,mulch,-121.7870563901338,36.87189489973227
Watsonville,05/09/2018,mulch,-121.7871966197106,36.87137267489018
Watsonville,05/09/2018,mulch,-121.7877880742859,36.87141189685629
Watsonville,05/09/2018,mulch,-121.7879034949648,36.87087244690443
Watsonville,05/09/2018,mulch,-121.7884599354876,36.87099842815628
Watsonville,05/09/2018,mulch,-121.7884279657594,36.87037233054962
Watsonville,05/09/2018,mulch,-121.7891444790457,36.87048384170074
Watsonville,05/09/2018,mulch,-121.788989337497,36.87010706782667
Watsonville,05/09/2018,mulch,-121.7896240283697,36.86971024225094
Watsonville,05/09/2018,mulch,-121.7871521032586,36.87249791809255
Watsonville,05/09/2018,mulch,-121.7876596519696,36.87246628732093
Watsonville,05/09/2018,mulch,-121.6616951369293,36.89308554865757
Watsonville,05/09/2018,mulch,-121.6620044352164,36.89283164020835
Watsonville,05/09/2018,mulch,-121.6619574240885,36.89308068968437
Watsonville,05/09/2018,mulch,-121.6622325272251,36.89286447510263
Watsonville,05/09/2018,mulch,-121.6622453408365,36.89298053607082
Watsonville,05/09/2018,mulch,-121.6622134182896,36.89317941018199
Watsonville,05/09/2018,mulch,-121.6625600048163,36.89282333726459
Watsonville,05/09/2018,mulch,-121.6625236098631,36.8929977118673
Watsonville,05/09/2018,mulch,-121.662499154137,36.89321015576201
Watsonville,05/09/2018,mulch,-121.78772342779,36.87282506061882
Watsonville,05/09/2018,mulch,-121.7882160295056,36.87190483081271
Watsonville,05/09/2018,mulch,-121.7887669244311,36.87203509541088
Watsonville,05/09/2018,mulch,-121.7889262215869,36.87141131513788
Watsonville,05/09/2018,mulch,-121.7895317009224,36.87143063058549
Watsonville,05/09/2018,mulch,-121.790006781487,36.87067753955775
Watsonville,05/09/2018,mulch,-121.7907050647999,36.87071449940606
Watsonville,05/09/2018,mulch,-121.7900245662914,36.87097929701658
Watsonville,05/09/2018,mulch,-121.7880814435547,36.87312549675207
Watsonville,05/09/2018,mulch,-121.7887720774131,36.87314610786631
Watsonville,05/09/2018,mulch,-121.7888718556527,36.87260204246252
Watsonville,05/09/2018,mulch,-121.7894983333609,36.87256746091858
Watsonville,05/09/2018,mulch,-121.7895854674733,36.87205284420678
Watsonville,05/09/2018,mulch,-121.7902102270501,36.87214759181303
Watsonville,05/09/2018,mulch,-121.7903322184443,36.87154407995298
Watsonville,05/09/2018,mulch,-121.7908626706554,36.8717677530657
Watsonville,05/09/2018,mulch,-121.791022777849,36.87106913331079
Watsonville,05/09/2018,mulch,-121.7911533832429,36.87136141711134
Watsonville,05/09/2018,mulch,-121.7887087928563,36.87374040808192
